Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Indirect GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Weather Normalized Site EUI (kBtu/ft²),log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
4125,4409392,140000.0,150000.0,1922,1,100,76.7,4.9,8296200.1,89992.0,237.2,,,40.758832,-73.962102,6.0,10601.0,4.280824129164719,4.33990170837321,1.589235205116581,6.088364371847941,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6193,5869888,65352.0,66000.0,1920,1,100,110.7,3.3,,,71.9,3621.0,54.86,40.854468,-73.9381,12.0,273.0,4.593097604753822,4.706823839714591,1.1939224684724346,6.070275727532271,8.19450550976564,4.004784485509457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8848,2739215,84925.0,84925.0,1970,1,100,80.7,4.3,5268623.5,56038.0,118.7,3691.5,43.47,40.889114,-73.912986,8.0,30701.0,4.345103280569283,4.390738575275903,1.4586150226995167,5.634075062231381,8.21378815849922,3.772071045000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,4045972,301118.0,263091.0,1907,1,10,,14.6,12600071.0,,1456.8,,,40.755448,-73.986501,5.0,113.0,4.51852237926242,,2.681021528714291,6.506232390106597,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,3135909,53034.0,53034.0,1920,1,100,100.1,4.3,96187.9,961.9,74.7,5221.4,98.45,40.838118,-73.94483699999999,12.0,247.0,4.547541073151455,4.6061696863211745,1.4586150226995167,5.750347943803522,8.560520844151416,4.589548805085134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6734,3109704,97846.0,97846.0,1927,1,100,116.9,5.8,8789209.8,95140.3,182.5,17355.6,177.38,40.83571,-73.924526,4.0,199.0,4.699570861409576,4.761318868478023,1.7578579175523736,6.145900900412401,9.761670499867687,5.178294323948307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,2795937,200800.0,226915.0,1940,1,100,73.0,7.3,50126.7,501.3,530.5,,,40.770564,-73.96420400000001,8.0,128.0,4.232656178019613,4.290459441148391,1.9878743481543455,6.6131157259628575,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9398,4411945,95671.0,95671.0,1939,1,100,106.1,4.9,7730800.2,85523.9,150.8,8897.1,93.0,40.675153,-73.948898,8.0,315.0,4.582924577040772,4.664382045619937,1.589235205116581,6.017619504584833,9.093480659925335,4.532599493153256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11107,4419541,81200.0,85260.0,1957,1,100,80.3,3.5,5407699.4,58339.7,100.3,4330.3,50.79,40.618399,-74.0395,10.0,5202.0,4.33204826486764,4.385769620952716,1.252762968495368,5.660178837174069,8.373392102661171,3.9276994848131537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,4022817,66932.0,71713.0,1966,1,100,75.8,4.2,4020563.7,44163.7,98.4,2287.9,31.9,40.642084999999994,-73.94962199999999,17.0,828.0,4.2612704335380815,4.328098292648326,1.4350845252893227,5.36410510708604,7.735389645250835,3.462606009790799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,2809266,134039.0,122569.4,1928,1,100,95.5,15.4,,,1079.4,3619.2,24.97,40.759467,-73.974407,5.0,102.0,4.509760001183433,4.5591262474866845,2.7343675094195836,-inf,8.194008285921802,3.217675104291682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12560,5932286,57228.0,57228.0,1951,1,100,101.1,4.4,4147800.3,45778.1,83.3,4640.9,81.1,,,,,4.545420181582317,4.616110126026426,1.4816045409242156,5.504924949222147,8.442663591928664,4.395682961121367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,2630626,85952.0,101422.0,1927,1,100,81.0,13.9,35821.5,390.3,457.0,4129.2,40.71,40.757220000000004,-73.979877,5.0,96.0,4.338597076746545,4.394449154672439,2.631888840136646,5.364573162325102,8.325838962591435,3.7064737625148876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622,2772874,53430.0,53430.0,1925,1,100,,5.1,222230.0,2279.7,88.7,8405.1,157.31,40.859814,-73.905851,7.0,253.0,4.663439094112067,,1.62924053973028,5.842964538789538,9.036593943451892,5.058218380834414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,2814892,232831.0,252831.0,1986,1,100,73.3,6.8,3006922.7,30069.2,565.5,7492.5,29.63,40.79229,-73.967952,7.0,181.0,4.269697449699962,4.294560608892605,1.916922612182061,6.71635261345199,8.921657799190818,3.388787361585474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3410,2815693,81030.0,81030.0,1926,1,100,,3.8,140000.0,1400.0,100.5,3025.9,37.34,40.793116,-73.968161,7.0,181.0,4.23410650459726,,1.33500106673234,5.81740873473106,8.014963846875604,3.6200651381135764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4962,2817504,277073.0,295080.0,1956,1,100,100.3,9.0,748706.4,7632.0,910.1,15085.9,48.55,40.771498,-73.950365,8.0,136.0,4.560172820057356,4.60816569496789,2.1972245773362196,7.300000048919446,9.621515811729271,3.882594194737334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9495,2795527,55923.0,55923.0,1931,1,100,73.2,1.2,3584300.2,38652.2,21.4,4390.2,78.51,40.661097999999996,-73.958431,9.0,79801.0,4.222444564849416,4.293195420967266,0.1823215567939546,5.249127122357265,8.38713006311804,4.363226005210164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,4569911,114330.0,114330.0,1926,1,100,69.2,4.0,6344969.5,63449.7,149.0,4374.7,38.26,40.800055,-73.969693,7.0,191.0,4.241326752570746,4.237000862623624,1.3862943611198906,5.820082930352362,8.383593225012016,3.644404964012107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14624,2660512,120278.0,120278.0,1982,1,100,76.2,4.6,6802300.0,72622.6,176.6,6414.9,53.33,,,,,4.282206299391671,4.333361462692601,1.5260563034950492,5.889708638153595,8.7663786884637,3.9764990246125107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11621,2841006,55800.0,55800.0,1932,1,100,102.2,3.5,4696900.1,50405.1,65.5,8527.3,152.82,40.601316,-73.95468699999999,15.0,580.0,4.572646994282532,4.626931677769604,1.252762968495368,5.519458915191573,9.051028060485073,5.02926075821942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11037,4039532,89628.0,89628.0,1929,1,100,73.2,3.7,4761980.0,52059.6,109.8,3687.8,41.15,40.632641,-74.030264,10.0,36.0,4.22829253473184,4.293195420967266,1.308332819650179,5.592105757431579,8.212785353271064,3.717223927123079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8978,2686404,89013.0,89013.0,1895,1,70,89.0,17.2,2687879.0,26878.8,487.8,5297.9,59.52,40.690019,-73.986701,2.0,37.0,4.490881039585964,4.48863636973214,2.8449093838194073,4.9614450499054845,8.575065794606692,4.086312390524837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,2669029,75854.0,81922.0,1940,1,100,184.9,6.9,11923819.5,127980.6,183.3,2234.4,27.28,40.769729,-73.948594,8.0,132.0,5.1647859739235145,5.219815138393079,1.9315214116032138,6.501589925759579,7.7117280146309675,3.3061538329752613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,4440047,749142.0,735000.0,1953,12,100,34.6,7.7,5623182.4,59854.4,1901.7,45976.8,62.55,,,,,3.56953269648137,3.543853682063679,2.0412203288596382,5.699439725222064,10.735892200419,4.13596623691292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,3114419,158770.0,126343.0,2007,1,100,94.0,8.1,7739508.4,83993.3,332.5,5785.1,45.79,40.758063,-73.953144,8.0,23801.0,4.4953553199808844,4.543294782270004,2.0918640616783932,6.018836493903833,8.663040925563076,3.824065726669004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5515,2809824,108401.0,105355.0,1968,1,100,61.9,0.8,5660299.8,62488.4,25.3,,,40.806948999999996,-73.96709200000001,9.0,199.0,4.030694535145645,4.12552017969055,-0.2231435513142097,5.705780477318874,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5510,2647938,151912.0,151912.0,1924,1,100,61.7,3.9,6679839.2,73388.0,195.7,5202.0,34.24,40.80581,-73.96713299999999,9.0,199.0,4.05871738457895,4.122283930911342,1.3609765531356006,5.871554250435424,8.556798446008598,3.5333945512735414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14584,3532289,83900.0,83900.0,1931,1,100,92.3,4.9,5949158.1,63372.9,130.9,,,,,,,4.473921899378137,4.525044141508807,1.589235205116581,5.755742213586912,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11869,2787422,51192.0,51182.0,1926,1,100,151.4,7.9,5394128.3,56913.3,128.2,,,40.580103,-73.967651,13.0,364.0,4.980863135762585,5.019925341003349,2.066862759472976,5.821269170111868,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,4926031,72000.0,72000.0,1928,1,100,113.5,5.2,6888929.1,68889.3,123.2,9357.5,129.97,40.838637,-73.90969799999999,4.0,225.0,4.73707525686803,4.7318028369214575,1.6486586255873816,5.902360072025161,9.143933439778584,4.867303654593497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157,4998450,250271.0,234440.0,2005,1,100,99.3,11.4,13468460.6,141411.5,848.8,8358.0,35.65,40.771921999999996,-73.990216,7.0,147.0,4.56954300834494,4.598145571051127,2.4336133554004498,6.572841826824917,9.03097444300786,3.573749146860305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13610,2640541,137300.0,129650.0,1957,1,100,89.0,4.3,8835418.0,96419.9,176.3,,,,,,,4.416428061391214,4.48863636973214,1.4586150226995167,6.151242222800372,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,4855518,451845.0,352951.0,1957,1,100,179.4,21.3,28267520.5,276911.8,3022.6,12209.1,34.59,40.762135,-73.974562,5.0,102.0,5.1896179496246955,5.1896179496246955,3.0587070727153796,7.314153285138902,9.409936854314319,3.5435646229490776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10567,3521029,128746.0,128746.0,1937,1,100,72.3,3.4,6914299.9,77957.9,145.2,6755.0,52.47,40.65226,-73.957236,14.0,79602.0,4.188138441508461,4.280824129164719,1.2237754316221157,5.906178952825622,8.818038250394299,3.9602415776986204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11472,4403678,132000.0,132000.0,1954,1,100,118.1,3.2,13137600.2,141392.9,137.1,6664.5,50.49,40.604584,-73.959395,15.0,556.0,4.706823839714591,4.771531723203316,1.1631508098056809,6.547932528752674,8.804550211044074,3.921775296870824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,2669738,128388.0,133334.0,1915,1,100,84.8,4.6,98500.0,985.0,208.2,2326.4,16.83,40.778662,-73.9583,8.0,140.0,4.37197629882038,4.440295542797857,1.5260563034950492,6.48218949916697,7.7520772873392,2.8231630082027146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,2715974,170100.0,205821.0,1983,1,100,60.9,4.5,8871186.9,94086.8,299.1,15614.1,75.86,40.719697,-73.981822,3.0,2201.0,4.074141854904581,4.109233174715851,1.5040773967762742,6.155282632337377,9.655929631168501,4.3288895362607525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8133,5853349,78347.0,91405.0,1979,1,100,132.4,9.9,9011696.8,90117.0,307.9,8635.5,94.48,40.820261,-73.857848,9.0,16.0,4.90453376321371,4.885827643502908,2.2925347571405443,6.171074096398463,9.063636892783974,4.548388171889107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9546,4404831,52764.0,52764.0,1920,1,100,91.9,3.3,4252100.1,42521.0,55.5,4992.5,94.62,40.665155,-73.930176,9.0,355.0,4.520701029361642,4.520701029361642,1.1939224684724346,5.419649651715562,8.51569206528997,4.549868870203002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,2665826,168588.0,163000.0,2000,1,100,76.6,11.0,,,940.2,,,40.763394,-73.96943900000001,8.0,11402.0,4.273884476054178,4.338597076746545,2.3978952727983707,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,4408948,336025.0,336025.0,1931,1,70,61.8,12.5,,,1717.7,4121.4,12.27,40.703953999999996,-74.01159200000001,1.0,9.0,4.096009841541162,4.123903364463645,2.5257286443082556,-inf,8.32394819044789,2.50715725872282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7178,3433044,55026.0,60528.0,1927,1,100,81.4,4.9,3593294.2,39131.0,96.0,5270.8,87.08,40.845667999999996,-73.916104,5.0,217.0,4.33729074083249,4.399375273008495,1.589235205116581,5.251749730731702,8.569937432671097,4.466827236366346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13600,4042871,52200.0,52200.0,1937,1,100,116.5,3.4,4944206.9,54750.9,57.8,4563.1,87.42,,,,,4.669083511731744,4.757891273005756,1.2237754316221157,5.5706319618686955,8.425757496093794,4.470724089435168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,4996935,243228.0,246938.0,2008,1,100,43.8,6.6,4557675.0,52798.6,518.8,2375.1,9.62,40.796304,-73.949614,11.0,17401.0,3.716008121502189,3.7796338173824005,1.8870696490323797,5.489350863944013,7.7727948208454976,2.263844264677615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9869,5936361,241764.0,213864.0,2012,1,100,62.9,6.4,8225500.3,90590.8,464.0,5772.6,26.12,40.717754,-73.95316899999999,1.0,519.0,4.091005660956586,4.141546163706395,1.8562979903656263,6.07970433595739,8.660877864595275,3.2627013044082305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9483,3072377,54456.0,54456.0,1930,1,100,87.1,4.0,3494710.4,38006.1,71.8,0.0,0.0,40.66319,-73.945573,9.0,329.0,4.406719247264253,4.467056883858457,1.3862943611198906,5.300814246746624,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9360,2797187,83559.0,97485.0,2006,1,100,88.0,4.0,6145500.1,67827.3,127.0,,,40.671335,-73.960977,8.0,217.0,4.403054001865957,4.477336814478207,1.3862943611198906,5.885548321516433,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8621,4842721,63750.0,66937.0,1931,1,100,130.4,4.0,346500.0,3506.4,87.1,6564.9,98.08,40.905543,-73.84865,12.0,442.0,4.777441406928545,4.870606649492553,1.3862943611198906,6.254789888055024,8.789492554328424,4.585783472187901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10509,2813846,66144.0,76065.0,1940,1,100,67.5,3.3,3947459.1,42829.7,83.2,,,40.652935,-73.964624,14.0,50804.0,4.154184562578117,4.212127597878484,1.1939224684724346,5.345677937907874,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8366,2800271,81456.0,95032.0,1935,1,100,71.1,3.6,5114500.4,55966.2,111.1,3727.0,39.22,40.851544,-73.866796,11.0,22404.0,4.1956970564823886,4.264087336809195,1.2809338454620642,5.604698516432302,8.223358899479258,3.6691868207682004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,3512127,,111984.0,1905,1,100,362.4,48.5,,,1737.2,15584.0,139.16,,,,,5.907811162110729,5.892748574168825,3.8815637979434374,7.419500479807511,9.654000025882317,4.935624350283741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,2536142,1300727.0,742596.0,1929,1,100,85.3,9.2,59294000.6,630963.4,3973.4,72005.4,56.81,40.752295000000004,-73.993402,4.0,111.0,4.409155302062135,4.446174454497633,2.2192034840549946,8.07567594491557,11.184496395185834,4.039712366569035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,4043731,210014.0,217914.0,1960,1,100,59.9,7.2,7436710.2,80710.3,549.8,,,40.745313,-74.000617,4.0,89.0,4.067315889834181,4.092676505121403,1.9740810260220096,5.978885764901122,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,4394700,372364.0,191829.0,1932,1,90,131.6,17.1,,,1916.3,16681.8,86.96,40.708172999999995,-74.00646400000001,1.0,1502.0,4.841032509710076,4.879767018891217,2.8390784635086144,-inf,9.722073583759542,4.465448242812954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14784,2656600,242500.0,203700.0,1963,1,100,128.6,5.2,,,346.1,,,40.625527000000005,-74.09249200000001,1.0,39.0,4.77912349311153,4.856706811803519,1.6486586255873816,7.342261255874716,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
